name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,brand
Ford Figo Petrol Titanium,2015.0,300000.0,50000.0,Petrol,Individual,Manual,Second Owner,5.0,Ford
Unknown,2014.0,1050000.0,70000.0,Unknown,Individual,Manual,First Owner,6.0,Unknown
Honda Mobilio V i DTEC,2014.0,300000.0,150000.0,Diesel,Unknown,Manual,First Owner,6.0,Honda
Hyundai Grand i10 1.2 CRDi Asta,2018.0,465000.0,,Diesel,Individual,Manual,First Owner,2.0,Hyundai
Chevrolet Beat Diesel LT,2011.0,130000.0,80000.0,Diesel,Individual,Manual,Second Owner,9.0,Chevrolet
Datsun GO Plus T Option Petrol,2018.0,434999.0,10000.0,Petrol,Individual,Manual,First Owner,2.0,Datsun
Hyundai Grand i10 1.2 Kappa Asta,2018.0,500000.0,32000.0,Petrol,Individual,Manual,First Owner,2.0,Hyundai
Maruti Omni MPI STD BSIV,2018.0,200000.0,10000.0,Unknown,Individual,Manual,First Owner,2.0,Maruti
Maruti Baleno Alpha 1.2,2017.0,625000.0,52000.0,Petrol,Dealer,Manual,First Owner,3.0,Maruti
Ford Fiesta Classic 1.4 SXI Duratorq,2006.0,110000.0,120000.0,Diesel,Individual,Manual,Third Owner,14.0,Ford
Hyundai Elite i20 Asta Option BSIV,2019.0,800000.0,11240.0,Petrol,Individual,Manual,First Owner,1.0,Hyundai
Hyundai Grand i10 CRDi Magna,2017.0,490000.0,66000.0,Diesel,Dealer,Manual,First Owner,3.0,Hyundai
Maruti Ertiga SHVS ZDI,2017.0,880000.0,64000.0,Diesel,Dealer,Manual,First Owner,3.0,Maruti
Hyundai Santro Xing GL Plus,2013.0,290000.0,49000.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai
Tata Sumo GX TC 7 Str BSIII,2006.0,115999.0,100000.0,Diesel,Individual,Manual,Second Owner,14.0,Tata
Renault KWID RXT,2018.0,360000.0,26500.0,Petrol,Individual,Manual,First Owner,2.0,Renault
Maruti 800 AC,2002.0,65000.0,100000.0,Petrol,Individual,Manual,Second Owner,18.0,Maruti
Maruti Vitara Brezza LDi Option,2017.0,685000.0,72000.0,Unknown,Dealer,Manual,First Owner,3.0,Maruti
Honda Jazz S,2009.0,300000.0,,Petrol,Individual,Manual,Unknown,11.0,Honda
Hyundai i20 1.4 Sportz,2017.0,680000.0,44000.0,Diesel,Dealer,Unknown,First Owner,3.0,Hyundai
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,60000.0,Diesel,Individual,Manual,Second Owner,3.0,Maruti
Tata Sumo SE Plus BSIII,2002.0,100000.0,120000.0,Diesel,Individual,Manual,First Owner,18.0,Tata
Mahindra Xylo E4,2010.0,160000.0,130000.0,Diesel,Individual,Unknown,First Owner,10.0,Mahindra
Maruti Swift ZDi BSIV,2017.0,450000.0,70000.0,Diesel,Individual,Manual,First Owner,3.0,Maruti
Maruti Ertiga VXI,2014.0,600000.0,20000.0,Petrol,Individual,Manual,First Owner,6.0,Maruti
Hyundai i20 1.4 Magna ABS,2009.0,180000.0,60000.0,Diesel,Individual,Manual,Second Owner,11.0,Hyundai
Maruti Alto LXi,2007.0,100000.0,195000.0,Petrol,Individual,Manual,First Owner,13.0,Maruti
Maruti Alto LXi,2010.0,120000.0,90000.0,Petrol,Individual,Manual,Second Owner,10.0,Maruti
Hyundai Getz GL,,130000.0,80000.0,Petrol,Individual,Manual,Third Owner,,Hyundai
Maruti Wagon R LX BS IV,2011.0,,155000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti
Mahindra Bolero Power Plus SLX,2019.0,860000.0,,Diesel,Individual,Manual,First Owner,1.0,Mahindra
Hyundai i20 1.2 Spotz,2018.0,650000.0,20000.0,Petrol,Individual,Manual,Second Owner,2.0,Hyundai
Maruti Wagon R LXI Minor,2010.0,100000.0,80000.0,Petrol,Individual,Manual,Second Owner,10.0,Maruti
Maruti Alto 800 VXI,2017.0,282000.0,20000.0,Unknown,Individual,Manual,First Owner,3.0,Maruti
Hyundai i20 Asta (o),2009.0,300000.0,50000.0,Petrol,Individual,Manual,First Owner,11.0,Hyundai
Hyundai i20 Asta,2010.0,270000.0,110000.0,Petrol,Individual,Manual,Second Owner,10.0,Hyundai
Hyundai Verna 1.6 SX CRDi (O),2013.0,550000.0,29000.0,Diesel,Individual,Manual,First Owner,7.0,Hyundai
Mahindra Xylo D2 BSIV,2013.0,450000.0,120000.0,Diesel,Individual,Manual,First Owner,7.0,Mahindra
Mahindra Bolero SLX 2WD BSIII,2011.0,430000.0,70000.0,Diesel,Individual,Manual,Second Owner,9.0,Mahindra
Maruti Ertiga VXI ABS,2013.0,350000.0,40000.0,Petrol,Individual,Manual,First Owner,7.0,Maruti
Honda Brio 1.2 E MT,2017.0,,20000.0,Petrol,Individual,Manual,First Owner,3.0,Honda
Toyota Etios Liva G,2013.0,229999.0,50000.0,Petrol,Individual,Manual,Second Owner,7.0,Toyota
Unknown,2013.0,110000.0,50000.0,Petrol,Individual,Manual,First Owner,7.0,Unknown
Maruti Swift Dzire 1.2 Vxi BSIV,2012.0,395000.0,49000.0,Petrol,Individual,Manual,Second Owner,8.0,Maruti
Mahindra Scorpio VLS AT 2.2 mHAWK,2011.0,650000.0,70000.0,Diesel,Individual,Automatic,Second Owner,9.0,Mahindra
Mahindra Bolero SLX,2011.0,350000.0,90000.0,Diesel,Individual,Manual,Second Owner,9.0,Mahindra
Mahindra XUV500 W11 Option AWD,2020.0,,25000.0,Diesel,Dealer,Manual,First Owner,0.0,Mahindra
Unknown,2018.0,360000.0,4000.0,Petrol,Individual,Manual,First Owner,2.0,Unknown
Unknown,2018.0,1300000.0,10000.0,Diesel,Individual,Manual,First Owner,2.0,Unknown
Renault Duster 110PS Diesel RxL,2015.0,800000.0,15000.0,Diesel,Individual,Manual,Unknown,5.0,Renault
Hyundai EON Magna Plus,2018.0,229999.0,30000.0,Petrol,Individual,Unknown,First Owner,2.0,Hyundai
Maruti Wagon R VXI,2014.0,315000.0,41000.0,Petrol,Dealer,Manual,First Owner,6.0,Maruti
Chevrolet Spark 1.0 LT,2012.0,125000.0,28000.0,Petrol,Individual,Manual,First Owner,8.0,Chevrolet
Maruti Baleno Alpha,2019.0,700000.0,16000.0,Unknown,Individual,Manual,First Owner,1.0,Maruti
Hyundai EON 1.0 Kappa Magna Plus,2015.0,160000.0,70000.0,Petrol,Individual,Manual,First Owner,5.0,Hyundai
Ford Figo Aspire 1.2 Ti-VCT Trend,2017.0,530000.0,10832.0,Petrol,Dealer,Manual,First Owner,3.0,Ford
Ford Figo Aspire Facelift,2018.0,624000.0,14681.0,Diesel,Dealer,Manual,First Owner,2.0,Ford
Unknown,2009.0,250000.0,50000.0,Petrol,Individual,Manual,First Owner,11.0,Unknown
Mahindra Bolero SLX,2016.0,585000.0,51000.0,Diesel,Unknown,Manual,First Owner,4.0,Mahindra
Hyundai Verna 1.4 VTVT,2015.0,500000.0,25000.0,Petrol,Individual,Manual,First Owner,5.0,Hyundai
Chevrolet Sail 1.2 LT ABS,2014.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,6.0,Chevrolet
Honda City i-DTEC SV,2014.0,,80000.0,Diesel,Dealer,Manual,First Owner,6.0,Honda
Hyundai Grand i10 1.2 Kappa Asta,2017.0,500000.0,,Petrol,Individual,Manual,First Owner,3.0,Hyundai
Mahindra Bolero Power Plus Plus AC BSIV PS,2015.0,430000.0,200000.0,Diesel,Individual,Manual,First Owner,5.0,Mahindra
Hyundai Grand i10 1.2 Kappa Sportz Option,2013.0,345000.0,44000.0,Petrol,Dealer,Manual,First Owner,7.0,Hyundai
Maruti Baleno Sigma 1.2,2015.0,500000.0,10000.0,Petrol,Individual,Manual,Unknown,5.0,Maruti
Tata Tiago 1.2 Revotron XZ,2019.0,425000.0,19600.0,Petrol,Individual,Unknown,First Owner,1.0,Tata
Maruti Wagon R LXI,,80000.0,40000.0,Unknown,Individual,Manual,Second Owner,,Maruti
Chevrolet Beat Diesel LS,2011.0,106000.0,50000.0,Diesel,Individual,Manual,First Owner,9.0,Chevrolet
Unknown,2009.0,180000.0,46730.0,Petrol,Individual,Manual,First Owner,11.0,Unknown
Datsun GO A,2015.0,250000.0,40000.0,Petrol,Unknown,Manual,Second Owner,5.0,Datsun
Skoda Yeti Ambition 4WD,2011.0,350000.0,80000.0,Diesel,Individual,Manual,First Owner,9.0,Skoda
Maruti Zen LXi BSII,2002.0,60000.0,80000.0,Petrol,Individual,Manual,Second Owner,18.0,Maruti
Hyundai Verna CRDi 1.6 EX,2018.0,900000.0,24000.0,Diesel,Individual,Manual,First Owner,2.0,Hyundai
Ford Aspire Titanium Diesel BSIV,2017.0,700000.0,21170.0,Diesel,Dealer,Unknown,First Owner,3.0,Ford
BMW 3 Series 320d Sport,2013.0,2000000.0,167223.0,Diesel,Dealer,Automatic,Unknown,7.0,BMW
Maruti Ertiga SHVS ZDI Plus,2017.0,1000000.0,40000.0,Diesel,Individual,Manual,First Owner,3.0,Maruti
BMW X1 sDrive 20d Exclusive,2011.0,1375000.0,60000.0,Diesel,Individual,Automatic,First Owner,9.0,BMW
Toyota Innova Crysta 2.4 VX MT,2016.0,1800000.0,,Diesel,Dealer,Manual,First Owner,4.0,Toyota
Chevrolet Tavera Neo 3 10 Seats BSIV,2007.0,160000.0,120000.0,Diesel,Individual,Manual,Third Owner,13.0,Chevrolet
Mitsubishi Outlander 2.4,2012.0,525000.0,140000.0,Petrol,Individual,Automatic,First Owner,8.0,Mitsubishi
Mahindra XUV500 W8 2WD,2012.0,850000.0,212814.0,Diesel,Dealer,Manual,First Owner,8.0,Mahindra
Maruti Baleno Alpha 1.3,2019.0,800000.0,30000.0,Diesel,Individual,Manual,First Owner,1.0,Maruti
Ford Figo Aspire 1.5 TDCi Titanium,2017.0,700000.0,88635.0,Diesel,Dealer,Manual,First Owner,3.0,Ford
Maruti Swift Dzire VDI,2018.0,800000.0,25000.0,Diesel,Individual,Manual,First Owner,2.0,Maruti
Hyundai i20 1.2 Spotz,2017.0,575000.0,20000.0,Petrol,Individual,Manual,Second Owner,3.0,Hyundai
Renault Duster 110PS Diesel RxZ,2012.0,350000.0,110000.0,Diesel,Individual,Manual,Second Owner,8.0,Renault
Maruti Swift Vdi BSIII,2008.0,250000.0,120000.0,Diesel,Unknown,Manual,Third Owner,12.0,Maruti
Ford Endeavour Titanium 4X2,2011.0,600000.0,149674.0,Diesel,Dealer,Manual,Unknown,9.0,Ford
Unknown,2007.0,370000.0,100000.0,Diesel,Individual,Manual,Third Owner,13.0,Unknown
Maruti Baleno Vxi,2006.0,,120000.0,Petrol,Individual,Manual,Third Owner,14.0,Maruti
Unknown,2003.0,50000.0,,Unknown,Individual,Manual,Second Owner,17.0,Unknown
Unknown,2018.0,900000.0,25000.0,Diesel,Individual,Manual,First Owner,2.0,Unknown
Maruti Wagon R VXI BS IV,,300000.0,,Petrol,Individual,Manual,Second Owner,,Maruti
Tata Indica LSI,2002.0,125000.0,40000.0,Petrol,Individual,Manual,First Owner,18.0,Tata
Maruti Swift Dzire VDI,2015.0,,60000.0,Diesel,Individual,Manual,Second Owner,5.0,Maruti
Toyota Etios Liva GD,2012.0,300000.0,50000.0,Diesel,Individual,Manual,Second Owner,8.0,Toyota
Tata Nano STD,2013.0,55000.0,25000.0,Petrol,Individual,Manual,Fourth & Above Owner,7.0,Tata
Hyundai Grand i10 Sportz,2016.0,350000.0,25000.0,Petrol,Individual,Manual,First Owner,4.0,Hyundai
Hyundai Grand i10 1.2 CRDi Asta,2019.0,755000.0,8000.0,Diesel,Individual,Manual,First Owner,1.0,Hyundai
Maruti Ertiga SHVS VDI,2017.0,720000.0,60000.0,Diesel,Individual,Manual,First Owner,3.0,Maruti
Mahindra Bolero SLX,2006.0,229999.0,200000.0,Diesel,Individual,Manual,Third Owner,14.0,Mahindra
Mahindra Scorpio S7 140 BSIV,2018.0,1100000.0,20000.0,Diesel,Individual,Manual,First Owner,2.0,Mahindra
Volkswagen Polo Petrol Comfortline 1.2L,2013.0,400000.0,100000.0,Petrol,Individual,Manual,First Owner,7.0,Volkswagen
Unknown,,350000.0,70000.0,Unknown,Individual,Manual,Second Owner,,Unknown
Chevrolet Beat Diesel PS,2012.0,159000.0,68000.0,Diesel,Dealer,Manual,Unknown,8.0,Chevrolet
Maruti Swift ZXi BSIV,2017.0,550000.0,38000.0,Petrol,Dealer,Manual,First Owner,3.0,Maruti
Maruti Ritz VDi,2013.0,335000.0,80000.0,Diesel,Dealer,Manual,First Owner,7.0,Maruti
Tata Indigo CS Emax CNG GLX,2014.0,185000.0,72000.0,CNG,Dealer,Manual,First Owner,6.0,Tata
Maruti Eeco 5 STR With AC Plus HTR CNG,2012.0,229999.0,,CNG,Dealer,Manual,First Owner,8.0,Maruti
Maruti Estilo LXI,2014.0,225000.0,43000.0,Petrol,Dealer,Manual,First Owner,6.0,Maruti
Maruti Swift VXI with ABS,2007.0,250000.0,120000.0,Petrol,Individual,Manual,Second Owner,13.0,Maruti
Tata Zest Quadrajet 1.3 XM,2015.0,400000.0,100000.0,Diesel,Individual,Manual,First Owner,5.0,Tata
Unknown,2014.0,470000.0,163000.0,Diesel,Individual,Manual,First Owner,6.0,Unknown
Maruti Alto K10 VXI AGS Optional,2018.0,300000.0,25000.0,Petrol,Individual,Automatic,First Owner,2.0,Maruti
Maruti Alto LX,2011.0,145000.0,25000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti
Maruti SX4 Vxi BSIII,2007.0,100000.0,90000.0,Petrol,Individual,Manual,Second Owner,13.0,Maruti
Mahindra Scorpio SLE BSIV,2014.0,500000.0,70000.0,Diesel,Individual,Manual,Second Owner,6.0,Mahindra
Hyundai Santro Xing GLS CNG,2010.0,130000.0,98000.0,CNG,Individual,Manual,Second Owner,10.0,Hyundai
Chevrolet Cruze LTZ,2010.0,240000.0,81925.0,Diesel,Individual,Manual,First Owner,10.0,Chevrolet
Ford Figo Diesel Celebration Edition,2013.0,150000.0,80000.0,Diesel,Individual,Manual,Second Owner,7.0,Ford
Renault KWID RXT Optional,2017.0,270000.0,40000.0,Petrol,Individual,Manual,First Owner,3.0,Renault
Maruti Swift Dzire VDI,2014.0,,90000.0,Diesel,Individual,Manual,First Owner,6.0,Maruti
Hyundai EON Era Plus,2012.0,200000.0,46000.0,Petrol,Individual,Manual,First Owner,8.0,Hyundai
Mahindra XUV500 W6 2WD,2012.0,550000.0,80000.0,Diesel,Individual,Manual,First Owner,8.0,Mahindra
Renault KWID 1.0 RXT Optional,2018.0,325000.0,35000.0,Petrol,Individual,Manual,First Owner,2.0,Renault
Unknown,2017.0,860000.0,82080.0,Diesel,Individual,Automatic,First Owner,3.0,Unknown
Mahindra XUV500 W8 2WD,2012.0,600000.0,,Diesel,Individual,Manual,Unknown,8.0,Mahindra
Unknown,2009.0,125000.0,70000.0,Petrol,Individual,Unknown,First Owner,11.0,Unknown
Maruti 800 AC,2000.0,,40000.0,Petrol,Individual,Manual,Third Owner,20.0,Maruti
Chevrolet Tavera Neo 3 10 Seats BSIV,2010.0,300000.0,120000.0,Diesel,Unknown,Unknown,Third Owner,10.0,Chevrolet
Ford Fiesta 1.6 ZXi Duratec,2007.0,190000.0,,Petrol,Individual,Manual,Third Owner,13.0,Ford
Maruti Ertiga VDI,2013.0,400000.0,110000.0,Diesel,Individual,Manual,First Owner,7.0,Maruti
Tata Manza Aura Quadrajet BS IV,2011.0,260000.0,97000.0,Diesel,Individual,Manual,Second Owner,9.0,Tata
Unknown,2017.0,400000.0,30000.0,Petrol,Individual,Manual,First Owner,3.0,Unknown
Hyundai i20 Sportz Petrol,2010.0,250000.0,,Petrol,Individual,Manual,First Owner,10.0,Hyundai
Hyundai Grand i10 1.2 Kappa Asta,2019.0,600000.0,,Petrol,Individual,Manual,First Owner,1.0,Hyundai
Maruti Zen Estilo VXI BSIV,2010.0,175000.0,52047.0,Petrol,Individual,Manual,First Owner,10.0,Maruti
Toyota Innova 2.5 G (Diesel) 8 Seater BS IV,,450000.0,200000.0,Unknown,Individual,Manual,Unknown,,Toyota
Tata Tiago 1.2 Revotron XZA,2019.0,350000.0,15000.0,Petrol,Individual,Automatic,Second Owner,1.0,Tata
Maruti Vitara Brezza ZDi,2018.0,800000.0,50000.0,Diesel,Individual,Manual,Unknown,2.0,Maruti
Maruti Swift VXI BSIII,2011.0,250000.0,70000.0,Petrol,Individual,Manual,Second Owner,9.0,Maruti
Maruti Swift VXI BSIV,,600000.0,10000.0,Unknown,Individual,Manual,First Owner,,Maruti
Maruti Swift VDI BSIV,2017.0,600000.0,90000.0,Diesel,Individual,Manual,First Owner,3.0,Maruti
Maruti Alto 800 LXI,2016.0,130000.0,40000.0,Petrol,Individual,Manual,First Owner,4.0,Maruti
Maruti Wagon R LXI,2006.0,,62009.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti
Hyundai i20 Active 1.2 S,2017.0,595000.0,33100.0,Petrol,Individual,Manual,Second Owner,3.0,Hyundai
Hyundai EON Era Plus,2014.0,190000.0,40000.0,Petrol,Individual,Manual,Second Owner,6.0,Hyundai
Hyundai Santro GLS I - Euro I,,50000.0,120000.0,Petrol,Individual,Manual,Second Owner,,Hyundai
Maruti Wagon R LXI Minor,2007.0,95000.0,,Petrol,Individual,Manual,First Owner,13.0,Maruti
Tata Safari Storme VX,2016.0,1000000.0,70000.0,Diesel,Individual,Unknown,First Owner,4.0,Tata
Mahindra Scorpio REV 116,2006.0,220000.0,220000.0,Petrol,Individual,Manual,Second Owner,14.0,Mahindra
Mahindra Bolero SLX,2010.0,400000.0,50000.0,Diesel,Individual,Manual,First Owner,10.0,Mahindra
Datsun GO Plus A,2015.0,315000.0,45000.0,Petrol,Individual,Manual,Second Owner,5.0,Datsun
Toyota Fortuner 4x4 MT,2014.0,1000000.0,110000.0,Diesel,Individual,Manual,First Owner,6.0,Toyota
Ford Ecosport 1.5 DV5 MT Titanium,2014.0,500000.0,49000.0,Diesel,Individual,Manual,First Owner,6.0,Ford
Mahindra XUV500 W11 AT BSIV,2018.0,1600000.0,35000.0,Diesel,Individual,Automatic,First Owner,2.0,Mahindra
Mahindra Supro VX 8 Str,2017.0,500000.0,160000.0,Diesel,Unknown,Manual,First Owner,3.0,Mahindra
Maruti Alto LX,2007.0,70000.0,180000.0,Petrol,Individual,Manual,Third Owner,13.0,Maruti
Maruti 800 AC,,105000.0,60000.0,Petrol,Individual,Manual,Second Owner,,Maruti
Ford Endeavour 2.5L 4X2 MT,2008.0,400000.0,110000.0,Diesel,Individual,Manual,Unknown,12.0,Ford
Maruti Wagon R LXI,2004.0,80000.0,60000.0,Petrol,Individual,Manual,Third Owner,16.0,Maruti
Maruti Alto 800 VXI,,300000.0,30000.0,Petrol,Individual,Manual,First Owner,,Maruti
Mahindra KUV 100 D75 K2,2017.0,409999.0,40000.0,Unknown,Unknown,Manual,First Owner,3.0,Mahindra
Unknown,,250000.0,70000.0,Petrol,Individual,Manual,First Owner,,Unknown
Tata New Safari DICOR 2.2 EX 4x2,2010.0,250000.0,120000.0,Diesel,Individual,Manual,Second Owner,10.0,Tata
Maruti Swift Dzire VDI,2012.0,215000.0,80000.0,Diesel,Individual,Manual,Third Owner,8.0,Maruti
Toyota Fortuner 4x4 MT,2015.0,1400000.0,120000.0,Diesel,Individual,Manual,First Owner,5.0,Toyota
Honda Brio 1.2 VX MT,2018.0,475000.0,20000.0,Petrol,Individual,Manual,First Owner,2.0,Honda
Honda Brio 1.2 VX MT,2018.0,475000.0,22000.0,Petrol,Individual,Manual,First Owner,2.0,Honda
Chevrolet Spark 1.0 LS,2008.0,75000.0,35000.0,Petrol,Individual,Manual,Second Owner,12.0,Chevrolet
Chevrolet Sail Hatchback LS ABS,2013.0,200000.0,120000.0,Diesel,Individual,Manual,Second Owner,7.0,Chevrolet
Tata Tiago NRG Petrol,2019.0,575000.0,8000.0,Petrol,Individual,Manual,First Owner,1.0,Tata
Maruti Ritz VDi,,150000.0,40000.0,Diesel,Individual,Manual,Second Owner,,Maruti
Maruti Vitara Brezza ZDi Plus,2018.0,850000.0,10000.0,Unknown,Individual,Manual,First Owner,2.0,Maruti
Hyundai Santro Era,2019.0,350000.0,30000.0,Petrol,Individual,Manual,First Owner,1.0,Hyundai
Ford Endeavour 2.5L 4X2 MT,2011.0,550000.0,54000.0,Diesel,Individual,Manual,Second Owner,9.0,Ford
Hyundai Verna 1.4 VTVT,2017.0,330000.0,80577.0,Petrol,Individual,Manual,First Owner,3.0,Hyundai
Honda City i-DTEC V,2017.0,1044999.0,25000.0,Diesel,Unknown,Unknown,Unknown,3.0,Honda
Hyundai Verna 1.6 CRDI,2011.0,300000.0,127500.0,Diesel,Individual,Manual,Second Owner,9.0,Hyundai
Hyundai EON D Lite Plus,2015.0,235000.0,40903.0,Unknown,Dealer,Manual,First Owner,5.0,Hyundai
Unknown,2011.0,120000.0,60000.0,Petrol,Individual,Manual,Third Owner,9.0,Unknown
Maruti Wagon R VXI,2004.0,130000.0,46000.0,Petrol,Individual,Manual,First Owner,16.0,Maruti
Ford Endeavour 4x4 XLT,2004.0,275000.0,22288.0,Diesel,Dealer,Manual,Second Owner,16.0,Ford
Volkswagen Jetta 2.0 TDI Trendline,2011.0,270000.0,180000.0,Diesel,Individual,Manual,Unknown,9.0,Volkswagen
Volkswagen Polo 1.5 TDI Highline,2015.0,500000.0,30000.0,Diesel,Individual,Manual,Second Owner,5.0,Volkswagen
Hyundai Grand i10 Sportz,2015.0,400000.0,61690.0,Petrol,Dealer,Manual,First Owner,5.0,Hyundai
Hyundai i20 Asta 1.2,,600000.0,64484.0,Petrol,Dealer,Manual,First Owner,,Hyundai
Audi Q5 2.0 TDI,2012.0,1350000.0,90000.0,Diesel,Individual,Automatic,Second Owner,8.0,Audi
Renault Duster 85PS Diesel RxE,2013.0,400000.0,75976.0,Diesel,Dealer,Manual,Second Owner,7.0,Renault
Ford Figo Diesel Titanium,2011.0,220000.0,70000.0,Diesel,Individual,Manual,Second Owner,9.0,Ford
Honda Brio E MT,2012.0,300000.0,85962.0,Petrol,Dealer,Manual,Second Owner,8.0,Honda
Maruti Omni E MPI STD BS IV,2018.0,250000.0,120000.0,Unknown,Individual,Manual,First Owner,2.0,Maruti
Honda Mobilio V i DTEC,,600000.0,,Diesel,Individual,Manual,First Owner,,Honda
Honda Brio S Option AT,2012.0,285000.0,75000.0,Petrol,Individual,Automatic,Second Owner,8.0,Honda
Honda Accord 2.4 MT,2009.0,350000.0,57035.0,Petrol,Dealer,Manual,First Owner,11.0,Honda
Mahindra Bolero SLX,2011.0,170000.0,70000.0,Diesel,Individual,Manual,Third Owner,9.0,Mahindra
Ford Figo 1.2P Ambiente MT,,229999.0,45000.0,Petrol,Individual,Manual,First Owner,,Ford
Mahindra XUV500 W6 2WD,2013.0,500000.0,72104.0,Diesel,Dealer,Manual,Second Owner,7.0,Mahindra
Tata Nano Lx,2011.0,75000.0,15000.0,Petrol,Individual,Manual,First Owner,9.0,Tata
Hyundai i20 Active 1.2 SX,2016.0,600000.0,30000.0,Petrol,Individual,Manual,First Owner,4.0,Hyundai
Tata Indigo LS Dicor,2011.0,220000.0,80000.0,Diesel,Individual,Manual,First Owner,9.0,Tata
Tata Indica Vista Terra 1.4 TDI,2009.0,150000.0,164000.0,Diesel,Individual,Manual,Second Owner,11.0,Tata
Maruti Alto LX,2006.0,65000.0,124439.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti
Maruti Zen VXI,2006.0,120000.0,77000.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti
Maruti Swift Dzire VDI,2014.0,240000.0,90000.0,Diesel,Individual,Manual,First Owner,6.0,Maruti
Renault KWID 1.0 RXT Optional,2017.0,390000.0,30000.0,Petrol,Individual,Manual,First Owner,3.0,Renault
Chevrolet Beat LS,2012.0,180000.0,50000.0,Petrol,Individual,Manual,First Owner,8.0,Chevrolet
Maruti Swift VDI,2012.0,320000.0,80000.0,Diesel,Individual,Manual,Second Owner,8.0,Maruti
Maruti Alto 800 LXI,,310000.0,5000.0,Unknown,Individual,Manual,First Owner,,Maruti
Maruti Wagon R AMT VXI,2018.0,420000.0,24000.0,Petrol,Individual,Automatic,First Owner,2.0,Maruti
Tata Tiago NRG Petrol,2019.0,550000.0,10000.0,Petrol,Individual,Manual,First Owner,1.0,Tata
Maruti Ertiga SHVS VDI,2016.0,550000.0,,Diesel,Individual,Manual,Third Owner,4.0,Maruti
Unknown,2018.0,760000.0,50000.0,Diesel,Individual,Manual,First Owner,2.0,Unknown
Maruti 800 AC BSII,2001.0,43000.0,100000.0,Petrol,Individual,Manual,Second Owner,19.0,Maruti
Unknown,2018.0,250000.0,20000.0,Petrol,Individual,Manual,First Owner,2.0,Unknown
Hyundai Santro Magna BSIV,2019.0,500000.0,1250.0,Petrol,Individual,Manual,First Owner,1.0,Hyundai
Tata Zest Revotron 1.2 XT,2015.0,380000.0,17152.0,Petrol,Individual,Manual,First Owner,5.0,Tata
Mahindra XUV500 W11 Option AT AWD,2019.0,1850000.0,,Diesel,Individual,Automatic,First Owner,1.0,Mahindra
Volkswagen Polo Diesel Trendline 1.2L,2012.0,350000.0,77000.0,Diesel,Individual,Manual,First Owner,8.0,Volkswagen
Hyundai Verna CRDi,2008.0,195000.0,90000.0,Diesel,Individual,Manual,Second Owner,12.0,Hyundai
Chevrolet Beat LS,2011.0,225000.0,80000.0,Petrol,Individual,Manual,Second Owner,9.0,Chevrolet
Toyota Innova 2.5 G (Diesel) 7 Seater,2015.0,1125000.0,65000.0,Diesel,Individual,Manual,First Owner,5.0,Toyota
Tata Indica Vista Quadrajet LX,2011.0,133000.0,80000.0,Diesel,Individual,Manual,First Owner,9.0,Tata
Hyundai EON Era Plus,2013.0,200000.0,24005.0,Petrol,Individual,Manual,First Owner,7.0,Hyundai
Maruti Vitara Brezza ZDi Plus,2018.0,940000.0,20000.0,Diesel,Individual,Manual,First Owner,2.0,Maruti
Renault Duster 85PS Diesel RxL,2014.0,400000.0,120000.0,Diesel,Individual,Manual,First Owner,6.0,Renault
Unknown,2009.0,120000.0,120000.0,Petrol,Individual,Unknown,Second Owner,11.0,Unknown
Maruti Swift Dzire ZDI,2015.0,625000.0,80000.0,Diesel,Individual,Manual,Unknown,5.0,Maruti
Unknown,,110000.0,80000.0,Unknown,Individual,Manual,First Owner,,Unknown
Renault Duster 110PS Diesel RxZ,2012.0,490000.0,100000.0,Diesel,Unknown,Manual,Unknown,8.0,Renault
Maruti Alto LX,2009.0,140000.0,120000.0,Petrol,Individual,Manual,Second Owner,11.0,Maruti
Ford Figo Diesel ZXI,2011.0,175000.0,149000.0,Diesel,Individual,Manual,Second Owner,9.0,Ford
Maruti Wagon R LXI BSIII,2005.0,90000.0,65000.0,Unknown,Individual,Manual,Second Owner,15.0,Maruti
Maruti Swift Ldi BSIV,2009.0,275000.0,100000.0,Diesel,Unknown,Manual,Second Owner,11.0,Maruti
Volkswagen Vento Diesel Highline,2011.0,300000.0,65000.0,Diesel,Individual,Manual,Second Owner,9.0,Volkswagen
Datsun GO Plus T Option BSIV,2018.0,270000.0,19000.0,Petrol,Individual,Manual,Second Owner,2.0,Datsun
